# display=4 E_dc=12.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
12.00000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.23961883783340454102 0.00029417022597044706 1.00045049190521240234 -2.45030903816223144531 0.58566677570343017578 0.23804928362369537354 -2.44439435005187988281 0.58484554290771484375 -0.00063518481329083443
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
15.64000034332275390625 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.31095662713050842285 0.00007379222370218486 1.00045633316040039062 -3.18284296989440917969 0.29670321941375732422 0.30942937731742858887 -3.17657661437988281250 0.29527252912521362305 -0.00066310417605563998
# display=4 E_dc=16.15999984741210937500 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
16.15999984741210937500 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.32100594043731689453 0.00004006434028269723 1.00044465065002441406 -3.28605055809020996094 0.24375811219215393066 0.31949555873870849609 -3.27991652488708496094 0.24221390485763549805 -0.00066318007884547114
# display=4 E_dc=16.68000030517578125000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
16.68000030517578125000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.33095192909240722656 -0.00000142813564707467 1.00045776367187500000 -3.38832569122314453125 0.18643325567245483398 0.32946571707725524902 -3.38235855102539062500 0.18469452857971191406 -0.00065930542768910527
# display=4 E_dc=17.20000076293945312500 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
17.20000076293945312500 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.34057399630546569824 -0.00007560633821412921 1.00045418739318847656 -3.48756599426269531250 0.12355517596006393433 0.33917436003684997559 -3.48190498352050781250 0.12163307517766952515 -0.00064585130894556642
# display=4 E_dc=17.71999931335449218750 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
17.71999931335449218750 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.34901076555252075195 -0.00028119326452724636 1.00045657157897949219 -3.57579684257507324219 0.05349369347095489502 0.34786263108253479004 -3.57170343399047851562 0.05129170045256614685 -0.00060670688981190324
# display=4 E_dc=18.23999977111816406250 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
18.23999977111816406250 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.35364627838134765625 -0.00083262700354680419 1.00045776367187500000 -3.62830710411071777344 -0.02495102584362030029 0.35302937030792236328 -3.62842488288879394531 -0.02740789391100406647 -0.00050706666661426425
# display=4 E_dc=18.76000022888183593750 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
18.76000022888183593750 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.34920039772987365723 -0.00197668583132326603 1.00045132637023925781 -3.59315419197082519531 -0.10941541194915771484 0.34935274720191955566 -3.58477330207824707031 -0.11270661652088165283 -0.00031319784466177225
# display=4 E_dc=19.28000068664550781250 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
19.28000068664550781250 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.32944613695144653320 -0.00360166118480265141 1.00045549869537353516 -3.40566802024841308594 -0.18982805311679840088 0.33112531900405883789 -3.39995217323303222656 -0.19172479212284088135 -0.00003363688665558584
# display=4 E_dc=19.79999923706054687500 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
19.79999923706054687500 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.29282629489898681641 -0.00498772319406270981 1.00045323371887207031 -3.04332876205444335938 -0.24936836957931518555 0.29582598805427551270 -3.03718423843383789062 -0.25411534309387207031 0.00023536304070148617
# display=4 E_dc=20.31999969482421875000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
20.31999969482421875000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.24674436450004577637 -0.00528736645355820656 0.99863934516906738281 -2.55941915512084960938 -0.27648866176605224609 0.25029975175857543945 -2.55635499954223632812 -0.26653534173965454102 0.00037482185871340334
# display=4 E_dc=20.84000015258789062500 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
20.84000015258789062500 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.20355688035488128662 -0.00442561833187937737 0.99584013223648071289 -2.08643269538879394531 -0.27154093980789184570 0.20667804777622222900 -2.08569574356079101562 -0.26477649807929992676 0.00035368147655390203
# display=4 E_dc=21.36000061035156250000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
21.36000061035156250000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.17145134508609771729 -0.00312593998387455940 0.99715280532836914062 -1.75681078433990478516 -0.24432814121246337891 0.17369814217090606689 -1.75654840469360351562 -0.24011954665184020996 0.00024566423962824047
# display=4 E_dc=21.87999916076660156250 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
21.87999916076660156250 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.15081772208213806152 -0.00207814271561801434 0.99912345409393310547 -1.55227124691009521484 -0.21321922540664672852 0.15225799381732940674 -1.55212211608886718750 -0.21307000517845153809 0.00013934716116636992
# display=4 E_dc=22.39999961853027343750 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
22.39999961853027343750 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.13782081007957458496 -0.00146676425356417894 1.00008547306060791016 -1.42156326770782470703 -0.18718449771404266357 0.13875947892665863037 -1.42173898220062255859 -0.18747235834598541260 0.00006923887121956795
# display=4 E_dc=22.92000007629394531250 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
22.92000007629394531250 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.12882462143898010254 -0.00115546956658363342 1.00037884712219238281 -1.32906365394592285156 -0.16705423593521118164 0.12949848175048828125 -1.32886171340942382812 -0.16752018034458160400 0.00003063296026084572
# display=4 E_dc=23.44000053405761718750 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
23.44000053405761718750 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.12184040993452072144 -0.00098590413108468056 1.00043547153472900391 -1.25648021697998046875 -0.15127335488796234131 0.12241887301206588745 -1.25646483898162841797 -0.15172779560089111328 0.00000955619634623872
# display=4 E_dc=23.95999908447265625000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
23.95999908447265625000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.11600615829229354858 -0.00087588344467803836 1.00044357776641845703 -1.19579362869262695312 -0.13843874633312225342 0.11642796546220779419 -1.19502592086791992188 -0.13883468508720397949 -0.00000363844719686313
# display=4 E_dc=24.47999954223632812500 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
24.47999954223632812500 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.11095155775547027588 -0.00079375709174200892 1.00044643878936767578 -1.14329159259796142578 -0.12767887115478515625 0.11128338426351547241 -1.14258694648742675781 -0.12802928686141967773 -0.00001243414862983627
# display=4 E_dc=25.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
25.00000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.10648158192634582520 -0.00072922004619613290 1.00044941902160644531 -1.09696304798126220703 -0.11845815181732177734 0.10680834203958511353 -1.09656679630279541016 -0.11873842030763626099 -0.00001833864553191233
# display=4 E_dc=12.00000000000000000000 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
12.00000000000000000000 0.10000000149011611938 1.03999996185302734375 116.00000000000000000000 0.23864243924617767334 0.00102644262369722128 1.00045347213745117188 -2.43273949623107910156 0.58905392885208129883 0.23812593519687652588 -2.44468188285827636719 0.58476108312606811523 -0.00102322816383093596
# display=4 E_dc=12.52000045776367187500 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
12.52000045776367187500 0.10000000149011611938 1.03999996185302734375 116.00000000000000000000 0.24888940155506134033 0.00102736614644527435 1.00045537948608398438 -2.53799390792846679688 0.55490982532501220703 0.24837921559810638428 -2.54995465278625488281 0.55032515525817871094 -0.00102079682983458042
# display=4 E_dc=13.03999996185302734375 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
13.03999996185302734375 0.10000000149011611938 1.03999996185302734375 116.00000000000000000000 0.25912469625473022461 0.00102935254108160734 1.00045251846313476562 -2.64308691024780273438 0.51874655485153198242 0.25861942768096923828 -2.65509533882141113281 0.51389378309249877930 -0.00101860275026410818
# display=4 E_dc=13.56000041961669921875 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
13.56000041961669921875 0.10000000149011611938 1.03999996185302734375 116.00000000000000000000 0.26934197545051574707 0.00103194569237530231 1.00044953823089599609 -2.74801969528198242188 0.48043850064277648926 0.26884391903877258301 -2.76007890701293945312 0.47518843412399291992 -0.00101589353289455175
# display=4 E_dc=14.07999992370605468750 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
14.07999992370605468750 0.10000000149011611938 1.03999996185302734375 116.00000000000000000000 0.27953869104385375977 0.00103355234023183584 1.00045299530029296875 -2.85275816917419433594 0.43983316421508789062 0.27904957532882690430 -2.86486148834228515625 0.43420100212097167969 -0.00101205345708876848
# display=4 E_dc=14.60000038146972656250 E_omega=0.10000000149011611938 omega=1.03999996185302734375 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.00000000000000000000 PhiYmax=1.20000004768371582031 B=10.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
