# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 0.80000001192092895508 116.00000000000000000000 0.71357136964797973633 0.03270604088902473450 0.99863332509994506836 -3.10921311378479003906 0.19232931733131408691 0.74212187528610229492 -3.04149222373962402344 0.23844192922115325928 -0.01053316611796617508
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=0.85000002384185791016 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 0.85000002384185791016 116.00000000000000000000 0.67207193374633789062 0.03368877992033958435 0.99862545728683471680 -2.98423075675964355469 0.23905073106288909912 0.74173128604888916016 -3.04487490653991699219 0.23818489909172058105 -0.01102500129491090775
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=0.89999997615814208984 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 0.89999997615814208984 116.00000000000000000000 0.65484541654586791992 0.03475146740674972534 0.99863559007644653320 -2.86324143409729003906 0.28461050987243652344 0.74116700887680053711 -3.03894805908203125000 0.23750722408294677734 -0.01161965262144804001
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=0.94999998807907104492 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 0.94999998807907104492 116.00000000000000000000 0.67303383350372314453 0.03592482954263687134 0.99861717224121093750 -2.79693675041198730469 0.31700471043586730957 0.74196338653564453125 -3.04197239875793457031 0.23711131513118743896 -0.01194644253700971603
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.00000000000000000000 116.00000000000000000000 0.71225130558013916016 0.03718997910618782043 0.99860095977783203125 -2.80828642845153808594 0.32931506633758544922 0.74178594350814819336 -3.04540896415710449219 0.23706963658332824707 -0.01227110251784324646
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.04999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.04999995231628417969 116.00000000000000000000 0.75232893228530883789 0.03859205916523933411 0.99857914447784423828 -2.88057875633239746094 0.32260119915008544922 0.74125814437866210938 -3.04132509231567382812 0.23645298182964324951 -0.01255663204938173294
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.10000002384185791016 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.10000002384185791016 116.00000000000000000000 0.78128778934478759766 0.04000193625688552856 0.99862504005432128906 -2.98084807395935058594 0.29896879196166992188 0.74286240339279174805 -3.04106283187866210938 0.23611719906330108643 -0.01272114366292953491
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.14999997615814208984 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.14999997615814208984 116.00000000000000000000 0.79556804895401000977 0.04149172827601432800 0.99861335754394531250 -3.07698893547058105469 0.26194417476654052734 0.74190270900726318359 -3.04343104362487792969 0.23553676903247833252 -0.01282368879765272141
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.20000004768371582031 116.00000000000000000000 0.79968965053558349609 0.04310058429837226868 0.99863505363464355469 -3.15084385871887207031 0.21887339651584625244 0.74208092689514160156 -3.04686927795410156250 0.23518960177898406982 -0.01290709804743528366
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.25000000000000000000 116.00000000000000000000 0.79839354753494262695 0.04492646455764770508 0.99856305122375488281 -3.19739985466003417969 0.18038907647132873535 0.74218600988388061523 -3.04379916191101074219 0.23468433320522308350 -0.01289926655590534210
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.29999995231628417969 116.00000000000000000000 0.79664236307144165039 0.04689937084913253784 0.99860137701034545898 -3.22234416007995605469 0.15731155872344970703 0.74262273311614990234 -3.04598331451416015625 0.23413147032260894775 -0.01267074793577194214
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.35000002384185791016 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.35000002384185791016 116.00000000000000000000 0.79218029975891113281 0.04888953641057014465 0.99864399433135986328 -3.23216176033020019531 0.15602202713489532471 0.74283570051193237305 -3.04372787475585937500 0.23374798893928527832 -0.01219057664275169373
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.39999997615814208984 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.39999997615814208984 116.00000000000000000000 0.77260619401931762695 0.05087448656558990479 0.99862784147262573242 -3.22245144844055175781 0.17437185347080230713 0.74317312240600585938 -3.04231810569763183594 0.23302532732486724854 -0.01155597344040870667
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.45000004768371582031 116.00000000000000000000 0.72811126708984375000 0.05292078107595443726 0.99862283468246459961 -3.17682027816772460938 0.20108667016029357910 0.74314421415328979492 -3.04618525505065917969 0.23243230581283569336 -0.01084076706320047379
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.50000000000000000000 116.00000000000000000000 0.66913837194442749023 0.05507468804717063904 0.99859118461608886719 -3.08517169952392578125 0.22605608403682708740 0.74302399158477783203 -3.04475879669189453125 0.23186972737312316895 -0.00998147949576377869
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.54999995231628417969 116.00000000000000000000 0.62487000226974487305 0.05832625553011894226 0.99862128496170043945 -2.97835540771484375000 0.24725972115993499756 0.74268919229507446289 -3.04450225830078125000 0.23008865118026733398 -0.00636912556365132332
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.60000002384185791016 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.60000002384185791016 116.00000000000000000000 0.59315127134323120117 0.06064802408218383789 0.99861991405487060547 -2.85386061668395996094 0.27448692917823791504 0.74254173040390014648 -3.04412460327148437500 0.22934800386428833008 -0.00439752545207738876
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.64999997615814208984 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.64999997615814208984 116.00000000000000000000 0.61110663414001464844 0.06288361549377441406 0.99862575531005859375 -2.75708127021789550781 0.30365863442420959473 0.74247515201568603516 -3.04402327537536621094 0.22853510081768035889 -0.00210565468296408653
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.70000004768371582031 116.00000000000000000000 0.69237130880355834961 0.06501743197441101074 0.99862408638000488281 -2.73659777641296386719 0.31017994880676269531 0.74238282442092895508 -3.04345130920410156250 0.22772957384586334229 0.00057407573331147432
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.75000000000000000000 116.00000000000000000000 0.78695058822631835938 0.06700968742370605469 0.99861955642700195312 -2.80838966369628906250 0.27816468477249145508 0.74193704128265380859 -3.04383301734924316406 0.22696910798549652100 0.00363837112672626972
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.79999995231628417969 116.00000000000000000000 0.84603202342987060547 0.06875829398632049561 0.99862486124038696289 -2.93195986747741699219 0.22817714512348175049 0.74234330654144287109 -3.04292917251586914062 0.22622606158256530762 0.00707470020279288292
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.85000002384185791016 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.85000002384185791016 116.00000000000000000000 0.87458282709121704102 0.07021785527467727661 0.99862366914749145508 -3.06105208396911621094 0.18664495646953582764 0.74250799417495727539 -3.04267811775207519531 0.22551812231540679932 0.01085736881941556931
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.89999997615814208984 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.89999997615814208984 116.00000000000000000000 0.88492697477340698242 0.07131027430295944214 0.99862164258956909180 -3.17376184463500976562 0.16860829293727874756 0.74222970008850097656 -3.04327392578125000000 0.22490899264812469482 0.01493581011891365051
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=1.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 1.95000004768371582031 116.00000000000000000000 0.87241619825363159180 0.07200897485017776489 0.99862474203109741211 -3.25937223434448242188 0.17485570907592773438 0.74223113059997558594 -3.04294228553771972656 0.22436736524105072021 0.01926328800618648529
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=2.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 2.00000000000000000000 116.00000000000000000000 0.82951378822326660156 0.07226942479610443115 0.99862194061279296875 -3.30408668518066406250 0.18803818523883819580 0.74223238229751586914 -3.04284930229187011719 0.22383779287338256836 0.02376752719283103943
# display=4 E_dc=6.50000000000000000000 E_omega=0.50000000000000000000 omega=2.04999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.50000000000000000000 2.04999995231628417969 116.00000000000000000000 0.77698993682861328125 0.07208451628684997559 0.99862521886825561523 -3.30161142349243164062 0.19836843013763427734 0.74216008186340332031 -3.04219913482666015625 0.22343669831752777100 0.02836613915860652924
