# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
# display=4 E_dc=7.75000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.75000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.65802389383316040039 -0.01301203761249780655 1.00044524669647216797 -2.74022746086120605469 -0.10838994383811950684 0.66355961561203002930 -2.72524356842041015625 -0.11158934235572814941 -0.00034794988459907472
# display=4 E_dc=8.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.00000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.59670174121856689453 -0.01496111508458852768 1.00044560432434082031 -2.49624466896057128906 -0.14888966083526611328 0.60384762287139892578 -2.48013329505920410156 -0.15180248022079467773 -0.00020782565115951002
# display=4 E_dc=8.25000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.25000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.53006803989410400391 -0.01529093179851770401 1.00044572353363037109 -2.22492122650146484375 -0.17230887711048126221 0.53806054592132568359 -2.20918178558349609375 -0.17427363991737365723 -0.00009504641639068723
# display=4 E_dc=8.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.50000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.46570646762847900391 -0.01411988865584135056 1.00044798851013183594 -1.95757591724395751953 -0.17986781895160675049 0.47362703084945678711 -1.94516563415527343750 -0.18141606450080871582 0.00000639174550087773
# display=4 E_dc=8.75000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.75000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.40940403938293457031 -0.01199267245829105377 1.00044751167297363281 -1.71972036361694335938 -0.17534667253494262695 0.41643658280372619629 -1.71062576770782470703 -0.17640061676502227783 0.00009125152428168803
# display=4 E_dc=9.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.00000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.36389571428298950195 -0.00957505125552415848 1.00044560432434082031 -1.52489876747131347656 -0.16357232630252838135 0.36979171633720397949 -1.51847541332244873047 -0.16441859304904937744 0.00014871827443130314
# display=4 E_dc=9.25000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.25000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.32900676131248474121 -0.00740031944587826729 1.00044643878936767578 -1.37432062625885009766 -0.14886611700057983398 0.33370691537857055664 -1.37043380737304687500 -0.14955985546112060547 0.00017329982074443251
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.30282810330390930176 -0.00571721140295267105 1.00044643878936767578 -1.26107680797576904297 -0.13417698442935943604 0.30652070045471191406 -1.25846290588378906250 -0.13481427729129791260 0.00016843969933688641
# display=4 E_dc=9.75000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.28294852375984191895 -0.00453870929777622223 1.00044608116149902344 -1.17539799213409423828 -0.12098003178834915161 0.28579893708229064941 -1.17384564876556396484 -0.12154909223318099976 0.00014401711814571172
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 0.50000000000000000000 32.15999984741210937500 0.26728734374046325684 -0.00375376362353563309 1.00044786930084228516 -1.10841095447540283203 -0.10969958454370498657 0.26959556341171264648 -1.10702669620513916016 -0.11022271960973739624 0.00010960175131913275
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.57745420932769775391 0.00683147180825471878 1.00045132637023925781 -2.36566162109375000000 0.55427104234695434570 0.58816599845886230469 -2.41576766967773437500 0.54313302040100097656 -0.00446948083117604256
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.60525071620941162109 0.00683191930875182152 1.00044906139373779297 -2.48070383071899414062 0.51115530729293823242 0.61608928442001342773 -2.53048515319824218750 0.49914333224296569824 -0.00428454531356692314
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.63258737325668334961 0.00681070145219564438 1.00044488906860351562 -2.59407520294189453125 0.46481743454933166504 0.64354795217514038086 -2.64325141906738281250 0.45190641283988952637 -0.00404291134327650070
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.65925323963165283203 0.00672801584005355835 1.00044393539428710938 -2.70503091812133789062 0.41490095853805541992 0.67029672861099243164 -2.75294828414916992188 0.40096282958984375000 -0.00372968195006251335
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.68487644195556640625 0.00649642711505293846 1.00044667720794677734 -2.81201267242431640625 0.36095246672630310059 0.69597899913787841797 -2.85778784751892089844 0.34583634138107299805 -0.00331431231461465359
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.70872342586517333984 0.00594933144748210907 1.00044417381286621094 -2.91191291809082031250 0.30246400833129882812 0.71929746866226196289 -2.95385122299194335938 0.28612303733825683594 -0.00278189266100525856
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.72945463657379150391 0.00484030321240425110 1.00044512748718261719 -2.99871850013732910156 0.23906190693378448486 0.73873358964920043945 -3.03337860107421875000 0.22140556573867797852 -0.00213814177550375462
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.74480664730072021484 0.00288658123463392258 1.00044870376586914062 -3.06227183341979980469 0.17089095711708068848 0.75130242109298706055 -3.08473253250122070312 0.15242147445678710938 -0.00143006048165261745
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.75151997804641723633 -0.00008961524872574955 1.00044798851013183594 -3.08794283866882324219 0.09917175769805908203 0.75308918952941894531 -3.09407162666320800781 0.08031973987817764282 -0.00074498116737231612
# display=4 E_dc=7.25000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.25000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.74569839239120483398 -0.00397900817915797234 1.00044560432434082031 -3.05891752243041992188 0.02675592154264450073 0.74050730466842651367 -3.04060411453247070312 0.00920095853507518768 -0.00019067281391471624
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=0.97500002384185791016 mu=32.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 0.97500002384185791016 32.15999984741210937500 0.72393411397933959961 -0.00825327262282371521 1.00044739246368408203 -2.96141123771667480469 -0.04179517179727554321 0.71085226535797119141 -2.91854262351989746094 -0.05709575489163398743 0.00016421779582742602
